db	organisation_id	name	segment	route_before	route_after	websites	emails	phones	postal	socials	named_contacts_before	new_named_leads	methods	blocked
master	Oebe90cd85d49	Top Nature Tanzania Safari	Safari / tour operator	True	True	https://topnaturesafaris.com/	deneen@topnaturesafaris.com (named) | adam@topnaturesafaris.com (named)	+18184065792 (international) | +255786805530 (mobile)	P.O. Box 47, Arusha | P.O.Box 47 Arusha, Tanzania	instagram: https://www.instagram.com/topnaturesafaristz?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw== | facebook: https://www.facebook.com/profile.php?id=61562416890011 | whatsapp: https://wa.me/255786805530 | tripadvisor: https://www.tripadvisor.com/Attraction_Review-g297913-d28023865-Reviews-Top_Nature_Tanzania_Safaris-Arusha_Arusha_Region.html	2	0	search, website	
master	Oc25f579eea3b	Van Mo Safaris	Safari / tour operator	True	True	https://vanmosafaris.com/	info@vanmosafaris.com (role)	+255741222888 (mobile) | +255753630095 (mobile)	P.O. Box 3130, Arusha, Tanzania	whatsapp: https://wa.me/255741222888	1	0	search	vanmosafaris.com: home page not readable: URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1000)>
master	O690a004a7239	Viola Tours & Travel	Safari / tour operator	True	True	https://violatours.com/	info@violatours.com (role) | safari@violatours.com (role) | robinmohando@hotmail.co.uk (personal_domain)	+255786271420 (mobile) | +255713295928 (mobile) | +16468245011 (international) | +447513360938 (international)	P.O. BOX 16782,Arusha, Tanzania	instagram: https://www.instagram.com/violatours_andtraveltanzania/ | facebook: https://www.facebook.com/ViolatoursTanzania/ | youtube: https://www.youtube.com/channel/UCa_m2IMJ7_s1fvdqFifDwCw | twitter: https://x.com/Viola_Tours_TZ | whatsapp: https://wa.me/255783812223	0	0	website	
master	O30580c3c4397	Vision Safari & Tours	Safari / tour operator	True	True	https://visionsafaritours.com/	info@visionsafaritours.com (role)	+255742658833 (mobile)		facebook: https://facebook.com/visionsafariandtours/ | instagram: https://www.instagram.com/vision_safari_tours/ | linkedin: https://www.linkedin.com/company/vision-safari-tours/ | whatsapp: https://wa.me/255742658833 | youtube: https://www.youtube.com/@VisionSafariTours	0	0	website	
master	Oc4ddf5005af7	Whistling Travel	Safari / tour operator	True	True	http://whistlingtravel.co.tz	info@whistlingtravel.co.tz (role) | whistlingtravel@gmail.com (personal_domain)	+255655777771 (mobile)		facebook: https://www.facebook.com/profile.php?id=100059911716137 | instagram: https://www.instagram.com/whistlingtravel | whatsapp: https://api.whatsapp.com/send?phone=255759956755&text=Hello!	0	0	website	
master	Od863130e424f	African Spoonbill Tours and Safaris Ltd	Safari / tour operator	True	True	https://africanspoonbilltours.com/	info@africanspoonbilltours.com (role)	+255713408291 (mobile) | +255782408291 (mobile) | +255681684646 (mobile)		whatsapp: https://wa.me/255713408291 | facebook: https://www.facebook.com/spoonbillsafaris/ | instagram: https://www.instagram.com/africanspoonbill_tours/ | youtube: https://www.youtube.com/@AfricanSpoonbillToursandSafari	0	0	website	
master	Oafd0d6f73dd9	Benson and Company Ltd	Safari / tour operator	True	True	http://bensonandcompany.co.tz/	cs@bensonandcompany.co.tz (general)	+255760444777 (mobile)			2	0	website	
master	Ofa5ba9fcaa2e	Jaribu Africa Adventures Co Ltd	Safari / tour operator	True	True	https://jaribuafrica.com/	info@jaribuafrica.com (role)	+255753909004 (mobile) | +255714277047 (mobile)	P.O Box : 586, Arusha ,Tanzania | PO Box 0586, Njiro Rd, Arusha.	facebook: https://facebook.com/Jaribu-Africa-Adventures-103103424429105/ | twitter: https://twitter.com/jaribuafrica | instagram: https://www.instagram.com/jaribuafrica/ | linkedin: https://www.linkedin.com/company/jaribu-africa-adventures	0	0	website	
master	O9a0ec445da71	Kilimanjaro Tropical Adventures	Safari / tour operator	True	True	http://www.kiliwilderness.co.tz	info@kiliwilderness.co.tz (role) | kiliwilderness@gmail.com (personal_domain)	+255658204754 (mobile) | +255686240327 (mobile)	P.O.Box 6673	whatsapp: https://wa.me/255658204754 | instagram: https://www.instagram.com/kiliwilderness_tours/ | facebook: https://web.facebook.com/kiliwilderness.co.tz?_rdc=1&_rdr | twitter: https://twitter.com/KTAadventure	0	0	website	
master	Ob947c8e273fc	Lifetime Safaris	Safari / tour operator	True	True	https://www.lifetimesafaristz.com/	info@lifetimesafaristz.com (role)	+255755419246 (mobile)		youtube: https://www.youtube.com/watch?v=8UmZn_AIOVo | facebook: https://www.facebook.com/lifetimesafaristz | instagram: https://www.instagram.com/lifetimesafaris_tz/ | twitter: https://twitter.com/LifetimeSafari	1	0	website	
master	O05b1aa5654c7	Peacock Tours & Safaris	Safari / tour operator	True	True		info@peacocksafaris.com (role)	+255754478940 (mobile) | +255759275185 (mobile) | +255754963793 (mobile)		facebook: https://www.facebook.com/peacocksafaris/	0	0	search	peacocksafaris.com: home page not readable: URLError: <urlopen error [Errno 11001] getaddrinfo failed>
master	O83e87810f63e	Karibu Africa Safaris	Safari / tour operator	True	True	http://www.karibuafricasafaris.com	info@karibuafricasafaris.com (role)	+255754572279 (mobile)	P.O.BOX 1840, Arusha		0	0	website	
master	Od8eeaae30f56	Afrisafaris Tanzania Ltd	Safari / tour operator	True	True	https://www.afrisafaristanzania.com/	info@afrisafaristanzania.com (role) | kibwana.issa@afrisafaristanzania.com (general)	+255786341998 (mobile) | +393336991654 (international)	P.O. Box 14570, Arusha, Tanzania	facebook: https://www.facebook.com/afrisafaristanzanialtd/ | instagram: https://www.instagram.com/afrisafaristanzania/	0	0	search	afrisafaristanzania.com: home page not readable: URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.
master	O5cfe7f0b8dbc	Kilipath African Safaris	Safari / tour operator	True	True	https://kilpathafricansafaris.com/	info@kilpathafricansafaris.com (role)	+255712754125 (mobile)		facebook: https://www.facebook.com/profile.php?id=100084397397726&mibextid=ZbWKwL | instagram: https://instagram.com/kilipathafrican_safaris?igshid=ZDdkNTZiNTM= | twitter: https://twitter.com/kilipathafrican?t=uvKqCwnyH-RmFSf5B6RsCw&s=09 | youtube: https://www.youtube.com/@kilipathafricansafaris8034	0	0	website	
master	O2e30afe12c3e	Ndoto Kubwa Tours and Safaris Company LTD	Safari / tour operator	True	True	http://ndotokubwatours.com					0	0	browser:blocked, website	
master	O9bbec562fec7	Termite Tour Travel	Safari / tour operator	True	True	https://termitetourtravel.com/	info@termitetourtravel.com (role)	+255793827779 (mobile)	P.o Box 2198 Moshono | Po Box 2198 Moshono	facebook: https://www.facebook.com/profile.php?id=61566493074141 | twitter: https://www.twitter.com/termitetour | instagram: https://www.instagram.com/termitetourtravel/ | youtube: https://www.youtube.com/channel/UCVgQj06QjszFzrcSRbrzJlw	3	0	website	
master	O69fe7b90912a	Warriors of Africa Safari	Safari / tour operator	True	True	https://warriorsofafricasafari.com/	info@warriorsofafricasafari.com (role) | warriorsofafricasafari@gmail.com (personal_domain)	+255758328750 (mobile) | +255769042314 (mobile)	P.O.BOX 1477, Moshono, Arusha, Tanzania	facebook: https://facebook.com/warriorsafricasafari | instagram: https://instagram.com/warriors_ofafricasafari | youtube: https://youtube.com/@warriorsofafricasafari	0	0	browser, website	
master	O302ba4c9926e	Firstpace African Travel Co Ltd	Safari / tour operator	True	True	https://firstpaceafrica.com/	info@firstpaceafrica.com (role)	+255764267806 (mobile) | +255682223882 (mobile)	P.O.Box 355, Arusha,		0	0	website	
master	Oa48398f02a6a	ATA Safaris - Travel & Tour Operators in Arusha	Safari / tour operator	True	True	http://www.atasafaris.com | https://atasafaris.com/	info@atasafaris.com (role) | safaris@atasafaris.com (role)	+255676889175 (mobile) | +255755989175 (mobile)		facebook: https://m.facebook.com/atasafariworld/ | twitter: https://x.com/atasafaris | youtube: https://m.youtube.com/watch?v=p4n0rB_fd4o	0	0	openstreetmap, website	
master	O7d5532e11f9c	Papagei Tours and Safaris	Safari / tour operator	True	True	https://papageitours.com/	info@papageitours.com (role)	+255782712082 (mobile)		facebook: https://www.facebook.com/papageisafaris/ | instagram: https://www.instagram.com/papagei_safaris_tanzania/ | twitter: https://twitter.com/papagei_tours	0	0	website	
master	O7be3615fce64	Dorobo Tours & Safaris	Safari / tour operator	True	True	https://www.dorobosafaris.com/	dorobo@dorobosafaris.com (general)	+255786154648 (mobile)		whatsapp: https://wa.me/255786154648	0	0	website	
master	O8d12f5792f73	Duma Explorers	Safari / tour operator	True	True	http://www.dumaexplorer.com | https://www.dumaexplorer.com/	info@dumaexplorer.com (role)	+255674180183 (mobile) | +15104241675 (international)		instagram: https://www.instagram.com/dumaexplorer | facebook: https://www.facebook.com/dumaexplorer/ | whatsapp: http://wa.me/+15104241675	3	1	search, website	
master	Oe9a6ec42dd7d	Kananga (Rumangabo International Ltd)	Safari / tour operator	True	True	https://www.kanangainternational.com/	reservations@kananga.com (role) | operations@kananga.com (role)	+34932687795 (international) | +255684723426 (mobile)			0	0	website	
master	Ode3082ab5bb3	Tanzania Classic Tours	Safari / tour operator	True	True	https://tanzaniaclassictours.com/	info@tanzaniaclassictours.com (role)	+255757899709 (mobile)		facebook: https://www.facebook.com/TANZANIACLASSICTOURS/ | instagram: https://www.instagram.com/tanzaniaclassictours/ | whatsapp: https://api.whatsapp.com/send?phone=255712920047	0	0	website	
master	Oa7e8e18aa797	Tanzania à la Carte Safaris Company	Safari / tour operator	True	True	https://tanzaniaalacarte.com/	info@tanzaniaalacarte.com (role)	+255746327844 (mobile)		facebook: https://www.facebook.com/tanzaniaalacarte | linkedin: https://www.linkedin.com/company/tanzania-a-la-carte | twitter: https://twitter.com/EastCarte | instagram: https://www.instagram.com/tanzaniaalacarte/	0	0	website	
master	O0226b760bf73	Mrembo Safaris	Safari / tour operator	True	True	https://mrembosafaris.com/	info@mrembosafaris.com (role) | destination_tanzania@mrembosafaris.com (general)	+255768266706 (mobile) | +255784142427 (mobile)	P.O.BOX 57 Duluti	instagram: https://www.instagram.com/mrembosafaris?igsh=Y3hxb24xbHoyeTFt	0	0	website	
master	O6bda8e0e9983	Nature Responsible Safaris Ltd	Safari / tour operator	True	True	https://natureresponsiblesafari.com/	info@natureresponsiblesafari.com (role) | info@natureresponsiblesafari-uganda.com (role) | info@natureresponsiblesafari-kenya.com (role) | safarispolehlive@gmail.com (personal_domain) | alena.maratkova@natureresponsiblesafariczechrepublic.cz (general)	+255767773877 (mobile)	P.O BOX 3096-00506,	whatsapp: https://wa.me/255767773877	1	0	website	
master	O5956bcda9c1d	Triumph Travel & Film Safaris Ltd	Safari / tour operator	True	True	https://triumphsafaris.com/	info@triumphsafaris.com (role)	+1238889999 (international) | +255740111118 (mobile) | +255767422737 (mobile)		facebook: https://www.facebook.com/ | twitter: https://www.x.com/ | instagram: https://www.instagram.com/ | youtube: https://www.youtube.com/ | whatsapp: https://wa.me/255740111118?text=Hello%2C%20I%27m%20making%20a%20new%20inquiry	0	0	website	
master	O248e9c1e5c38	Hike Talkstay Adventures	Safari / tour operator	True	True	https://www.hiketalkstay.com/	info@hiketalkstay.com (role)			instagram: https://www.instagram.com/hiketalkstayadventures/ | facebook: https://www.facebook.com/profile.php?id=61564861691707 | linkedin: https://www.linkedin.com/company/hike-talk-stay-llc/ | youtube: https://www.youtube.com/@HikeTalkStayAdventures | whatsapp: https://wa.me/+17039993265	2	0	website	
master	Of51ff16aaada	Ahsante Tours & Safaris Ltd	Safari / tour operator	True	True	https://ahsantetours.com/	info@ahsantetours.com (role)	+255748525386 (mobile)		facebook: https://web.facebook.com/ahsantetours/ | instagram: https://www.instagram.com/p/Dc6NV4wjCkW/ | youtube: https://www.youtube.com/channel/UCQ1Ot26dqVKJzQxG8FNuKoQ	4	0	website	
master	Od0c9401c959b	Monkey Adventures	Safari / tour operator	True	True	https://monkey.travel/en/usd/	support@monkey.travel (role)	+13022467278 (international) | +442045381643 (international) | +13022467700 (international)	P.O Box 10672, Arusha Meat Sakina, Opposite Ang'ata Camps Office, Arusha,	whatsapp: https://wa.me/13022467700?text=Hi, I am interested in a tour to Africa | facebook: https://www.facebook.com/mnkyadv/ | instagram: https://www.instagram.com/monkey_adventures_africa/	0	0	website	
master	O7136ae38625d	Boker Adventures	Safari / tour operator	True	True	https://www.bokeradventure.com/ | https://www.bokeradventure.com/boker	info@bokeradventure.com (role)	+255767081050 (mobile)		facebook: https://www.facebook.com/bokeradventures | tripadvisor: https://www.tripadvisor.com/Attraction_Review-g317084-d12375001-Reviews-Boker_Adventures-Moshi_Kilimanjaro_Region.html	1	0	browser, openstreetmap, search, website	
master	O8d8d88e2da80	Explore Active	Safari / tour operator	True	True	https://exploreactive.com/	info@exploreactive.com (role)	+255625695158 (mobile)	P.O.Box 8807 Moshi - Tanzania	facebook: https://www.facebook.com/ExploreActive | instagram: https://www.instagram.com/explore_active/ | twitter: https://twitter.com/ExploreActive | linkedin: https://www.linkedin.com/company/explore-active | youtube: https://www.youtube.com/@Explore_Active | whatsapp: https://api.whatsapp.com/send/?phone=255625695158&text&type=phone_number&app_absent=0	0	0	openstreetmap, website	
master	O6107a7c96efd	Basecamp Afromaxx Ltd	Safari / tour operator	True	True	https://www.afromaxx.com/	info@afromaxx.com (role) | mail@afromaxx.com (role)	+255684450458 (mobile) | +4915752521825 (international) | +4936296773399 (international)	P.O. Box 1962, Moshi	twitter: https://twitter.com/afromaxx	1	0	search	
master	O629d1111168f	Gladys Adventure & Safaris	Safari / tour operator	True	True	https://www.gladysadventure.com/	inquiry.gladysadventure@gmail.com (named) | info@gladysadventure.com (role)	+255787111881 (mobile)		whatsapp: https://wa.me/255787111881 | instagram: https://www.instagram.com/gladysadventureandsafaris/	2	0	search, website	
master	O66a49150a30a	Tintintours	Safari / tour operator	True	True			+255272752410 (office) | +255754481672 (mobile) | +255788025306 (mobile)		tripadvisor: https://www.tripadvisor.com/ShowUserReviews-g317084-d2555888-r736587821-Tin_Tin_Adventure_Safaris_Treks-Moshi_Kilimanjaro_Region.html	1	0	search	
master	O281ef16a9906	trekkingandsafariadventures	Safari / tour operator	True	True	www.trekkingandsafariadventures.com	simonbabuu@gmail.com (personal_domain)	+255672475320 (mobile)			0	0	openstreetmap, search:not_found	trekkingandsafariadventures.com: home page not readable: URLError: <urlopen error [Errno 11001] getaddrinfo failed>
master	Oba62dc5f713c	Gazelle Adventures	Safari / tour operator	True	True	https://www.gazelleadventures.com/	info@gazelleadventures.com (role)	+255759728967 (mobile) | +255717728967 (mobile) | +0255759728967 (international)	P.O. Box 7510, Moshi, Kilimanjaro | P.O.Box 7510, MOSHI	facebook: https://www.facebook.com/gazelleadventures/ | twitter: https://twitter.com/GAZELLEADVENTU1 | tripadvisor: https://www.tripadvisor.com/Attraction_Review-g317084-d10183467-Reviews-Gazelle_Adventures-Moshi_Kilimanjaro_Region.html	1	0	openstreetmap, search, website	
master	O92e0d6840692	Nyange Adventures Ltd.	Safari / tour operator	True	True	https://nyangeadventures.com/	bookings@nyangeadventures.com (role) | praise@nyangeadventures.com (named) | reservationsbookings@nyangeadventures.com (general) | emergenciespraise@nyangeadventures.com (named) | info@nyangeadventures.com (role)	+255685598000 (mobile) | +255717385304 (mobile)		whatsapp: https://wa.me/255685598000 | facebook: https://facebook.com | instagram: https://instagram.com | youtube: https://youtube.com	1	0	openstreetmap, website	
master	O923da4a684cd	Summit 2 Sand Safaris	Safari / tour operator	True	True	https://www.summit2sandsafaris.com/	davidlivingstone201@gmail.com (named) | davidlivingstone45@yahoo.com (named) | info@summit2sandsafaris.com (role)	+255768908699 (mobile)	P.O. Box 7393 Kilimanjaro - Moshi, Tanzania | P.O. Box 7393, Moshi, Kilimanjaro | P.O.BOX 7393	twitter: https://www.twitter.com/summit2sand | facebook: https://www.facebook.com/David-Livingstone-Group-103357358048874/?modal=admin_todo_tour | youtube: https://www.youtube.com/playlist?list=UUurzoZHpojfsrX8eSzTdpVQ | tripadvisor: https://www.tripadvisor.com/Attraction_Review-g317084-d12918792-Reviews-Summit_2_Sand_Safaris-Moshi_Kilimanjaro_Region.html	1	0	search, website	
